date_sold,sales_price,address,bedrooms,bathrooms,square_feet,home_type,year_built,neighborhood,lat,long,age
2021-06-25T00:00:00Z,350000,"820 Frank Thomas Ave UNIT 210, Tuscaloosa, AL 35401",2,2,863,Condominium,2009,University,33.2076816293478,-87.5535156574939,12
2021-06-23T00:00:00Z,759900,"1150 8th St #405, Tuscaloosa, AL 35401",2,2,1183,Condominium,2020,University,33.2097261816429,-87.552313715166,1
2021-06-21T00:00:00Z,182500,"1901 5th Ave E UNIT 3127, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.193468166374,-87.5295245863302,14
2021-06-21T00:00:00Z,137000,"210 15th St E APT 47, Tuscaloosa, AL 35401",2,2,990,Condominium,1985,University,33.199129121044,-87.5338561016743,36
2021-06-18T00:00:00Z,375000,"1805 6th St APT 1, Tuscaloosa, AL 35401",2,3,1562,Townhouse,1984,Queen City,33.2107771147549,-87.5607365016741,37
2021-06-18T00:00:00Z,490000,"1018 Hackberry Ln UNIT 307, Tuscaloosa, AL 35401",2,2,1200,Condominium,2008,University,33.2051091436928,-87.5434609440021,13
2021-06-17T00:00:00Z,242401,"700 15th St UNIT 2407, Tuscaloosa, AL 35401",2,2,1122,Condominium,2009,University,33.2006340721178,-87.5468805440022,12
2021-06-17T00:00:00Z,610000,"1038 14th Ave UNIT A, Tuscaloosa, AL 35401",3,3,1484,Condominium,2018,University,33.2058910267826,-87.5552388286578,3
2021-06-16T00:00:00Z,153000,"1901 5th Ave E UNIT 2303, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.1937349785284,-87.5295769863302,14
2021-06-16T00:00:00Z,238000,"1155 12th St UNIT 404, Tuscaloosa, AL 35401",1,1,803,Condominium,2007,University,33.2037110092975,-87.5528800440021,14
2021-06-15T00:00:00Z,304900,"700 15th St UNIT 2212, Tuscaloosa, AL 35401",3,3,1446,Condominium,2010,University,33.2005873173058,-87.5470265593464,11
2021-06-15T00:00:00Z,789900,"1150 8th St #609, Tuscaloosa, AL 35401",2,2,1183,Condominium,2020,University,33.2097082286219,-87.5523888170184,1
2021-06-11T00:00:00Z,270000,"2223 University Blvd, Tuscaloosa, AL 35401",2,2,1081,Condominium,1941,Downtown,33.2100983694147,-87.5663632286578,80
2021-06-11T00:00:00Z,154000,"1901 5th Ave E UNIT 3318, Tuscaloosa, AL 35401",2,2,1112,Condominium,2007,Forest Lake,33.1936471350964,-87.5294308151662,14
2021-06-11T00:00:00Z,149900,"1901 5th Ave E UNIT 2210, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1936064788317,-87.5295543844778,14
2021-06-11T00:00:00Z,98000,"120 15th St E APT 805, Tuscaloosa, AL 35401",1,1,708,Condominium,1996,University,33.2009090293089,-87.5351267286579,25
2021-06-11T00:00:00Z,749900,"1150 8th St #305, Tuscaloosa, AL 35401",2,2,1183,Condominium,2020,University,33.2097800406838,-87.5523995458545,1
2021-06-11T00:00:00Z,2249900,"1150 8th St PENTHOUSE 3, Tuscaloosa, AL 35401",5,6,3038,Condominium,2020,University,33.2098069701918,-87.5523029863299,1
2021-06-10T00:00:00Z,136000,"1901 5th Ave E UNIT 3307, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1936964786193,-87.5295273746908,14
2021-06-10T00:00:00Z,306000,"1426 Paul W Bryant Dr APT 12, Tuscaloosa, AL 35401",2,2,686,Condominium,2013,University,33.2070398775709,-87.5560586421497,8
2021-06-10T00:00:00Z,1135000,"1501 University Blvd #403, Tuscaloosa, AL 35401",4,4,1851,Condominium,2020,University,33.2114287367939,-87.5572653728381,1
2021-06-09T00:00:00Z,225000,"820 Frank Thomas Ave UNIT 106, Tuscaloosa, AL 35401",1,1,574,Condominium,2009,University,33.2076669293901,-87.5537048440021,12
2021-06-09T00:00:00Z,307000,"1510 9th St UNIT 208, Tuscaloosa, AL 35401",2,2,1025,Condominium,2009,University,33.2081662279562,-87.5574051574939,12
2021-06-09T00:00:00Z,819000,"1150 8th St #416, Tuscaloosa, AL 35401",2,3,1394,Condominium,2020,University,33.2097800406838,-87.5523029863299,1
2021-06-04T00:00:00Z,540000,"706 Gene Stallings Ave, Tuscaloosa, AL 35401",3,4,1449,Townhouse,2015,University,33.209482824175,-87.5552291421496,6
2021-06-04T00:00:00Z,695000,"1038 14th Ave UNIT C, Tuscaloosa, AL 35401",3,3,1484,Condominium,2018,University,33.2058551191637,-87.5552388286578,3
2021-06-03T00:00:00Z,96500,"1901 5th Ave E UNIT 2220, Tuscaloosa, AL 35401",1,1,733,Condominium,2007,Forest Lake,33.1936252478943,-87.5296829305105,14
2021-06-03T00:00:00Z,175000,"600 13th St E APT 523, Tuscaloosa, AL 35401",3,3,1175,Condominium,2006,University,33.2016994238851,-87.5274730035267,15
2021-06-03T00:00:00Z,350000,"820 Frank Thomas Ave UNIT 205, Tuscaloosa, AL 35401",2,2,950,Condominium,2009,University,33.207577785389,-87.5536216016742,12
2021-06-02T00:00:00Z,55000,"901 Hargrove Rd APT 34, Tuscaloosa, AL 35401",2,2,850,Apartment,1997,35401,33.1922798085465,-87.5494405151662,24
2021-06-01T00:00:00Z,270000,"2223 University Blvd #4, Tuscaloosa, AL 35401",2,2,1081,Condominium,1941,Downtown,33.2100848399647,-87.5665258170184,80
2021-06-01T00:00:00Z,146000,"1901 5th Ave E UNIT 2311, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.1937051385631,-87.5296415593465,14
2021-06-01T00:00:00Z,106500,"120 15th St E APT 305, Tuscaloosa, AL 35401",1,1,708,Condominium,1991,University,33.1999687841074,-87.5351252728382,30
2021-06-01T00:00:00Z,230000,"700 15th St UNIT 2408, Tuscaloosa, AL 35401",2,2,1020,Condominium,2009,University,33.200615494701,-87.5468376286579,12
2021-05-30T00:00:00Z,147000,"120 15th St E APT 414, Tuscaloosa, AL 35401",2,2,1040,Condominium,2006,University,33.2010584483667,-87.5356347746906,15
2021-05-28T00:00:00Z,137500,"1901 5th Ave E UNIT 1301, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1936982004416,-87.529762099822,14
2021-05-27T00:00:00Z,217000,"900 Red Drew Ave UNIT 22, Tuscaloosa, AL 35401",1,1,616,Condominium,2001,University,33.2077196524977,-87.5548075016742,20
2021-05-27T00:00:00Z,375000,"1403 University Blvd UNIT 8, Tuscaloosa, AL 35401",2,2,1020,Condominium,2010,University,33.2110786376203,-87.5553433016741,11
2021-05-26T00:00:00Z,108000,"120 15th St E APT 705, Tuscaloosa, AL 35401",1,1,708,Condominium,1996,University,33.2009586711216,-87.535304030782,25
2021-05-25T00:00:00Z,175000,"2209 9th St APT 803, Tuscaloosa, AL 35401",2,2,1272,Condominium,1954,Greensboro/Bryant,33.2063055257625,-87.5644607421497,67
2021-05-24T00:00:00Z,125000,"1901 5th Ave E UNIT 2301, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1938439599106,-87.5296413593465,14
2021-05-24T00:00:00Z,139000,"120 15th St E APT 315, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.1999341189804,-87.5351158881825,30
2021-05-21T00:00:00Z,147500,"1901 5th Ave E UNIT 3324, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1935625007476,-87.529387899822,14
2021-05-21T00:00:00Z,156000,"120 15th St E APT 808, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.200944338958,-87.535131828658,30
2021-05-21T00:00:00Z,97900,"120 15th St E APT 903, Tuscaloosa, AL 35401",1,1,708,Condominium,1991,University,33.2010933579563,-87.5350328286579,30
2021-05-21T00:00:00Z,385000,"1401 6th St UNIT 1C, Tuscaloosa, AL 35401",2,2,1243,Condominium,2010,University,33.2103042453402,-87.5553311305102,11
2021-05-19T00:00:00Z,150000,"120 15th St E APT 201, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.1999533189313,-87.5351654998219,30
2021-05-18T00:00:00Z,310000,"1426 Paul W Bryant Dr APT 6, Tuscaloosa, AL 35401",2,1,686,Condominium,2013,University,33.2070319471668,-87.5562088458545,8
2021-05-14T00:00:00Z,282500,"2150 3rd Ct APT 306, Tuscaloosa, AL 35401",3,3,1886,Townhouse,2014,Forest Lake,33.1919818610131,-87.5411414574941,7
2021-05-14T00:00:00Z,360000,"820 Frank Thomas Ave UNIT 105, Tuscaloosa, AL 35401",2,2,863,Condominium,2009,University,33.2076675526422,-87.5537048440021,12
2021-05-14T00:00:00Z,495000,"1650 Jack Warner Pkwy UNIT 2104, Tuscaloosa, AL 35401",2,2,1353,Condominium,2012,University,33.2179223700941,-87.5586282998216,9
2021-05-14T00:00:00Z,290000,"1510 9th St UNIT 108, Tuscaloosa, AL 35401",2,2,1025,Condominium,2009,University,33.2081661279564,-87.5576479881824,12
2021-05-12T00:00:00Z,779900,"1150 8th St #605, Tuscaloosa, AL 35401",2,2,1183,Condominium,2020,University,33.2098159466927,-87.5524102746905,1
2021-05-11T00:00:00Z,282000,"1110 17th St #203, Tuscaloosa, AL 35401",3,4,1065,Condominium,2020,West Tuscaloosa,33.1974024365005,-87.553174457494,1
2021-05-10T00:00:00Z,197500,"2209 9th St APT 204, Tuscaloosa, AL 35401",2,2,1474,Condominium,1954,Greensboro/Bryant,33.2062804027096,-87.5646988016742,67
2021-05-10T00:00:00Z,150000,"120 15th St E APT 514, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2010310387447,-87.5353358998218,30
2021-05-10T00:00:00Z,172000,"600 13th St E APT 812, Tuscaloosa, AL 35401",3,3,1239,Condominium,2006,University,33.2017109691361,-87.5270956133137,15
2021-05-10T00:00:00Z,530000,"1650 Jack Warner Pkwy UNIT 2103, Tuscaloosa, AL 35401",3,2,1414,Condominium,2012,University,33.2179768484017,-87.5587141305101,9
2021-05-06T00:00:00Z,234000,"820 Frank Thomas Ave UNIT 103, Tuscaloosa, aL 35401",1,1,634,Condominium,2009,University,33.2076598224288,-87.5536726574939,12
2021-05-05T00:00:00Z,155000,"120 15th St E APT 121, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.1998164294849,-87.5351987421497,30
2021-05-03T00:00:00Z,162900,"120 15th St E APT 407, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2010637354812,-87.5354606133137,30
2021-04-30T00:00:00Z,134500,"1901 5th Ave E UNIT 2309, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1935884225049,-87.5295986440023,14
2021-04-30T00:00:00Z,158000,"600 13th St E APT 322, Tuscaloosa, AL 35401",2,2,875,Condominium,2006,University,33.2016637145464,-87.5274138440022,15
2021-04-30T00:00:00Z,287500,"1510 9th St UNIT 211, Tuscaloosa, AL 35401",2,2,1026,Condominium,2009,University,33.2081642580526,-87.5575017170184,12
2021-04-28T00:00:00Z,1300000,"1501 University Blvd #401, Tuscaloosa, AL 35401",3,3,1801,Condominium,2020,University,33.2114915710188,-87.5572868307817,1
2021-04-26T00:00:00Z,180000,"1745 Jack Warner Pkwy APT B24, Tuscaloosa, AL 35401",2,2,1196,Condominium,1968,University,33.2161748601169,-87.559383101946,53
2021-04-23T00:00:00Z,332000,"2209 9th St APT 903, Tuscaloosa, AL 35401",3,2,1918,Condominium,1954,Greensboro/Bryant,33.2063029333076,-87.564525115452,67
2021-04-23T00:00:00Z,160500,"120 15th St E APT 115, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.1999341189808,-87.535357274973,30
2021-04-23T00:00:00Z,142500,"120 15th St E APT 415, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2010311935931,-87.5355576731234,30
2021-04-23T00:00:00Z,174000,"600 13th St E APT 826, Tuscaloosa, AL 35401",3,3,1175,Condominium,2006,University,33.2016117241463,-87.5273018614799,15
2021-04-23T00:00:00Z,230000,"700 15th St UNIT 3301, Tuscaloosa, AL 35401",2,2,1015,Condominium,2009,University,33.1998779191249,-87.5466346442878,12
2021-04-23T00:00:00Z,610000,"1501 University Blvd #105, Tuscaloosa, AL 35401",2,2,1260,Condominium,2020,University,33.2114197604592,-87.5573726614798,1
2021-04-23T00:00:00Z,332000,"2209-2209 9th St #903, Tuscaloosa, AL 35401",3,2,1918,Condominium,1954,University,33.2062760027215,-87.5645358442876,67
2021-04-20T00:00:00Z,1999000,"1150 8th St #619, Tuscaloosa, AL 35401",4,5,2314,Condominium,2020,University,33.2097441346605,-87.5523566307945,1
2021-04-16T00:00:00Z,152000,"120 15th St E APT 410, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2009719937509,-87.5355679019591,30
2021-04-16T00:00:00Z,179000,"600 13th St E APT 532, Tuscaloosa, AL 35401",3,3,1175,Condominium,2006,University,33.2015654921685,-87.52745886148,15
2021-04-15T00:00:00Z,140000,"120 15th St E APT 401, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2009867743032,-87.5355464442878,30
2021-04-15T00:00:00Z,295000,"1109 16th Ave UNIT B, Tuscaloosa, AL 35401",2,3,798,Condominium,1920,University,33.205263890279,-87.5579813307946,101
2021-04-15T00:00:00Z,165000,"600 13th St E APT 842, Tuscaloosa, AL 35401",3,3,1250,Condominium,2006,University,33.2015257470252,-87.527237488466,15
2021-04-14T00:00:00Z,164000,"1901 5th Ave E UNIT 3311, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.193738782088,-87.5294844596305,14
2021-04-13T00:00:00Z,163500,"120 15th St E APT 318, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.1998783865005,-87.5352124479869,30
2021-04-08T00:00:00Z,175000,"721 20th Ave #103, Tuscaloosa, AL 35401",1,1,750,Condominium,1940,Queen City,33.2091416315439,-87.5617110442876,81
2021-04-07T00:00:00Z,1e+05,"120 15th St E APT 313, Tuscaloosa, AL 35401",1,1,708,Condominium,1991,University,33.199989328971,-87.5350300577808,30
2021-04-06T00:00:00Z,181000,"6 Brook Meadows Cir, Tuscaloosa, AL 35401",4,4,1856,Townhouse,1999,35401,33.1880409644968,-87.5311090173019,22
2021-04-05T00:00:00Z,144000,"1901 5th Ave E UNIT 2104, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.193682556829,-87.5298129307949,14
2021-03-31T00:00:00Z,287000,"1510 9th St UNIT 212, Tuscaloosa, AL 35401",2,2,1025,Condominium,2009,University,33.2081456814124,-87.5574373442876,12
2021-03-31T00:00:00Z,164000,"120 15th St E APT 507, Tuscaloosa, AL 35401",2,2,1040,Condominium,2006,University,33.2010581129301,-87.53565506148,15
2021-03-30T00:00:00Z,134900,"210 15th St E APT 63, Tuscaloosa, AL 35401",2,1,995,Condominium,1985,University,33.1990252884251,-87.5337514019591,36
2021-03-30T00:00:00Z,275000,"1745 Jack Warner Pkwy APT D3, Tuscaloosa, AL 35401",1,1,797,Condominium,1968,University,33.2161034051597,-87.5593754173014,53
2021-03-26T00:00:00Z,167000,"600 13th St E APT 322, Tuscaloosa, AL 35401",3,3,1175,Condominium,2006,University,33.2036031084212,-87.5267217546179,15
2021-03-24T00:00:00Z,1500000,"511 11th St APT 101, Tuscaloosa, AL 35401",3,4,2684,Condominium,2018,University,33.2047671377177,-87.5431063577807,3
2021-03-23T00:00:00Z,180000,"30 Brook Meadows Cir, Tuscaloosa, AL 35401",4,4,1920,Townhouse,1999,35401,33.1877511865693,-87.5301773019593,22
2021-03-22T00:00:00Z,220000,"600 13th St E APT 112, Tuscaloosa, AL 35401",3,3,1410,Condominium,2006,University,33.2016095410821,-87.5275296001095,15
2021-03-22T00:00:00Z,525000,"1650 Jack Warner Pkwy UNIT 2102, Tuscaloosa, AL 35401",3,2,1512,Condominium,2012,University,33.2178741701985,-87.5587342442875,9
2021-03-22T00:00:00Z,545000,"1650 Jack Warner Pkwy UNIT 2201, Tuscaloosa, AL 35401",3,2,1512,Condominium,2012,University,33.217955675531,-87.5586711154518,9
2021-03-19T00:00:00Z,132000,"120 15th St E APT 405, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2009931614115,-87.5355464442878,30
2021-03-19T00:00:00Z,129390,"120 15th St E APT 409, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2009278292706,-87.53566446148,30
2021-03-19T00:00:00Z,185000,"600 13th St E APT 815, Tuscaloosa, AL 35401",3,3,1175,Condominium,2006,University,33.2016251599209,-87.5271410289451,15
2021-03-19T00:00:00Z,409900,"1155 12th St UNIT 102, Tuscaloosa, AL 35401",2,2,1290,Condominium,2007,University,33.2038574860572,-87.5531514614799,14
2021-03-18T00:00:00Z,150000,"1901 5th Ave E UNIT 3206, Tuscaloosa, AL 35401",2,2,1112,Condominium,2007,Forest Lake,33.1937688256406,-87.5294528442879,14
2021-03-18T00:00:00Z,212000,"600 13th St E APT 214, Tuscaloosa, AL 35401",3,3,1410,Townhouse,2006,University,33.20171564648,-87.5274997731234,15
2021-03-17T00:00:00Z,178000,"600 13th St E APT 816, Tuscaloosa, AL 35401",3,3,1175,Condominium,2006,University,33.2016245372842,-87.5270981136025,15
2021-03-16T00:00:00Z,142000,"120 15th St E APT 510, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2009763486028,-87.5355201154521,30
2021-03-12T00:00:00Z,148000,"1901 5th Ave E UNIT 3110, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1937139167164,-87.5295892596305,14
2021-03-12T00:00:00Z,146900,"120 15th St E APT 122, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.1997625643138,-87.5353272884661,30
2021-03-10T00:00:00Z,285000,"1409 Cloverdale Rd, Tuscaloosa, AL 35401",3,3,1480,Townhouse,2013,University,33.1996919747267,-87.5396801173017,8
2021-03-09T00:00:00Z,305000,"700 15th St UNIT 2410, Tuscaloosa, AL 35401",3,3,1407,Condominium,2009,University,33.2006051721982,-87.5469771038086,12
2021-03-08T00:00:00Z,95000,"1901 5th Ave E UNIT 2120, Tuscaloosa, AL 35401",1,1,733,Condominium,2007,Forest Lake,33.1935803570804,-87.5297566884662,14
2021-03-08T00:00:00Z,223900,"700 15th St UNIT 3207, Tuscaloosa, AL 35401",2,2,1037,Condominium,2009,University,33.1998551967285,-87.5467386884661,12
2021-03-08T00:00:00Z,134400,"1747 Jack Warner Pkwy APT 203-B, Tuscaloosa, AL 35401",2,2,1014,Condominium,1988,University,33.215557202987,-87.5599322001093,33
2021-03-05T00:00:00Z,150000,"600 13th St E APT 436, Tuscaloosa, AL 35401",2,2,875,Condominium,2006,University,33.2015090375686,-87.5274897038086,15
2021-03-03T00:00:00Z,158000,"4 Brook Meadows Cir #4, Tuscaloosa, AL 35401",4,3,1920,Townhouse,1999,35401,33.1878810197258,-87.5306807712741,22
2021-03-03T00:00:00Z,579900,"1150 8th St #314, Tuscaloosa, AL 35401",1,2,888,Condominium,2020,University,33.2098338996919,-87.5523351731233,1
2021-03-02T00:00:00Z,125000,"210 15th St E APT 28, Tuscaloosa, AL 35401",2,2,995,Condominium,1985,University,33.1983340115982,-87.5326353596304,36
2021-03-01T00:00:00Z,224000,"708 11th St APT 321, Tuscaloosa, AL 35401",2,1,811,Condominium,1985,University,33.2053021361814,-87.5465333424381,36
2021-03-01T00:00:00Z,819900,"1150 8th St #418, Tuscaloosa, AL 35401",2,3,1287,Condominium,2020,University,33.2097441346605,-87.5523459019589,1
2021-03-01T00:00:00Z,849900,"1150 8th St #420, Tuscaloosa, AL 35401",2,3,1305,Condominium,2020,University,33.2097620876742,-87.5523780884659,1
2021-02-26T00:00:00Z,98500,"120 15th St E APT 306, Tuscaloosa, AL 35401",1,1,708,Condominium,1991,University,33.1999770391591,-87.5351574596304,30
2021-02-26T00:00:00Z,390000,"712 Frank Thomas Ave APT 101, Tuscaloosa, AL 35401",2,3,1202,Condominium,2001,University,33.2090725487519,-87.5535559596302,20
2021-02-24T00:00:00Z,115000,"1605-J Hackberry Ln #10, Tuscaloosa, AL 35401",2,1.5,1190,Condominium,1984,35401,33.1972460034025,-87.5426724884661,37
2021-02-19T00:00:00Z,814900,"1150 8th St #615, Tuscaloosa, AL 35401",2,3,1397,Condominium,2020,University,33.209815946693,-87.5523351731233,1
2021-02-18T00:00:00Z,262500,"2150 3rd Ct APT 401, Tuscaloosa, AL 35401",3,3.5,1700,Townhouse,2014,Forest Lake,33.1920475958893,-87.5416784154523,7
2021-02-17T00:00:00Z,169500,"1901 5th Ave E UNIT 3214, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.1936418914757,-87.5295368596305,14
2021-02-17T00:00:00Z,849900,"510 13th St #303, Tuscaloosa, AL 35401",2,2,1558,Condominium,2019,University,33.2027766344488,-87.5433986614799,2
2021-02-17T00:00:00Z,1099000,"510 13th St #301, Tuscaloosa, AL 35401",2,3,1877,Condominium,2019,University,33.2027856116706,-87.543366474973,2
2021-02-12T00:00:00Z,165000,"1901 5th Ave E UNIT 3301, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.1937182658871,-87.5294737307948,14
2021-02-10T00:00:00Z,130000,"1605L Hackberry Ln #12, Tuscaloosa, AL 35401",2,1,595,Condominium,1984,Forest Lake,33.1973161256922,-87.542685974973,37
2021-02-05T00:00:00Z,121600,"1605 Hackberry Ln #H, Tuscaloosa, AL 35401",2,1,595,Condominium,1984,Forest Lake,33.1973447590295,-87.5426724884661,37
2021-02-05T00:00:00Z,228500,"700 15th St UNIT 1406, Tuscaloosa, AL 35401",2,2,1015,Condominium,2010,University,33.1997879316085,-87.5472867442878,11
2021-02-03T00:00:00Z,287500,"708 11th St APT 104, Tuscaloosa, AL 35401",2,1,994,Condominium,1985,University,33.2053271281711,-87.5461579173016,36
2021-02-02T00:00:00Z,172000,"708 11th St APT 319, Tuscaloosa, AL 35401",1,1,608,Condominium,1985,University,33.2053213361264,-87.5466085442877,36
2021-02-01T00:00:00Z,299999,"801 16th Ave UNIT 2A, Tuscaloosa, AL 35401",2,2,867,Condominium,2007,University,33.208605596748,-87.5580620731233,14
2021-01-28T00:00:00Z,121600,"1605 Hackberry Ln APT 8, Tuscaloosa, AL 35401",2,2,1190,Condominium,1984,Forest Lake,33.1973524368122,-87.5426270019591,37
2021-01-28T00:00:00Z,90000,"2211 18th St, Tuscaloosa, AL 35401",3,2,1252,Townhouse,1924,West Tuscaloosa,33.19624250636,-87.5613049884661,97
2021-01-27T00:00:00Z,170000,"721 20th Ave #203, Tuscaloosa, AL 35401",1,1,750,Condominium,1940,Queen City,33.2091147018312,-87.5617539596302,81
2021-01-26T00:00:00Z,130000,"1605 Hackberry Ln APT 12, Tuscaloosa, AL 35401",2,2,1190,Townhouse,1984,Forest Lake,33.1973161256922,-87.5426216019591,37
2021-01-26T00:00:00Z,106600,"120 15th St E APT 203, Tuscaloosa, AL 35401",1,1,708,Condominium,1991,University,33.1998802538819,-87.5353157038087,30
2021-01-25T00:00:00Z,149900,"1901 5th Ave E UNIT 1225, Tuscaloosa, AL 35401",2,2,1114,Condominium,2007,Forest Lake,33.1935861262024,-87.5298612884662,14
2021-01-25T00:00:00Z,1009900,"1150 8th St PENTHOUSE 2, Tuscaloosa, AL 35401",2,3,1561,Condominium,2020,University,33.2097979936904,-87.5523995461372,1
2021-01-22T00:00:00Z,298000,"1510 9th St UNIT 121, Tuscaloosa, AL 35401",2,2,1085,Condominium,2009,University,33.2080372379872,-87.5576170461372,12
2021-01-19T00:00:00Z,2084900,"1150 8th St PENTHOUSE 1, Tuscaloosa, AL 35401",5,6,2973,Condominium,2020,University,33.2098249231929,-87.5523780884659,1
2021-01-17T00:00:00Z,150000,"1901 5th Ave E UNIT 1316, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1936996603991,-87.5297768019592,14
2021-01-17T00:00:00Z,265000,"708 11th St APT 320, Tuscaloosa, AL 35401",2,1,811,Condominium,1985,University,33.2052219664847,-87.5466192731233,36
2021-01-15T00:00:00Z,160000,"120 15th ST E APT 520, Tuscaloosa, AL 35401",2,1,1040,Condominium,1991,University,33.2009643614794,-87.5354539173017,30
2021-01-14T00:00:00Z,199900,"708 11th St APT 326, Tuscaloosa, AL 35401",1,1,608,Condominium,1985,University,33.2053591432061,-87.5464333326442,36
2021-01-14T00:00:00Z,175000,"600 13th ST E APT 624, Tuscaloosa, AL 35401",3,3,1239,Condominium,2006,University,33.2017593878435,-87.5273281307947,15
2021-01-14T00:00:00Z,183000,"600 13th St E APT 823, Tuscaloosa, AL 35401",3,3,1175,Condominium,2006,University,33.2016315467215,-87.5271409289451,15
2021-01-14T00:00:00Z,259900,"700 15th St UNIT 3109, Tuscaloosa, AL 35401",2,2,1194,Condominium,2009,University,33.1998758517624,-87.5468324038087,12
2021-01-14T00:00:00Z,1349900,"1150 8th St PENTHOUSE 6, Tuscaloosa, AL 35401",3,4,2038,Condominium,2020,University,33.2097890171877,-87.5523673596302,1
2021-01-13T00:00:00Z,249000,"2304 University Blvd #204, Tuscaloosa, AL 35401",2,3,856,Condominium,2009,Downtown,33.2106778971813,-87.5673388884658,12
2021-01-13T00:00:00Z,310000,"917 Homewood Dr UNIT 2, Tuscaloosa, AL 35401",3,3,740,Townhouse,2008,University,33.2016220920177,-87.5493378307947,13
2021-01-12T00:00:00Z,140000,"120 15th St E APT 424, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.200965448634,-87.535614374973,30
2021-01-12T00:00:00Z,525000,"1155 12th St UNIT 101, Tuscaloosa, AL 35401",3,3,1555,Condominium,2007,University,33.2038395318326,-87.553087688466,14
2021-01-10T00:00:00Z,105000,"901 Hargrove Rd APT 12D, Tuscaloosa, AL 35401",2,2,710,Condominium,1950,35401,33.1926670462116,-87.5500689749731,71
2021-01-10T00:00:00Z,150000,"1901 5th Ave E UNIT 3228, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1935483481231,-87.5295259307949,14
2021-01-10T00:00:00Z,312000,"1510 9th St UNIT 206, Tuscaloosa, AL 35401",2,2,1025,Condominium,2009,University,33.2080462146696,-87.5576076614798,12
2021-01-08T00:00:00Z,175000,"600 13th St E APT 614, Tuscaloosa, AL 35401",3,3,1175,Condominium,2006,University,33.2016591371991,-87.5272470001095,15
2021-01-08T00:00:00Z,829900,"1150 8th St #301, Tuscaloosa, AL 35401",2,3,1622,Condominium,2020,University,33.2098069701922,-87.5523459019589,1
2021-01-07T00:00:00Z,178000,"2 Brook Meadows Cir, Tuscaloosa, AL 35401",4,3,1856,Townhouse,1999,35401,33.1879073498079,-87.5305316154523,22
2021-01-06T00:00:00Z,145500,"1901 5th Ave E UNIT 2215, Tuscaloosa, AL 35401",2,2,1114,Condominium,2007,Forest Lake,33.193597500669,-87.5296722019592,14
2021-01-05T00:00:00Z,265900,"2150 3rd Ct APT 202, Tuscaloosa, AL 35401",3,3,1700,Townhouse,2014,Forest Lake,33.1919629095541,-87.5406168884662,7
2021-01-05T00:00:00Z,98500,"120 15th St E APT 806, Tuscaloosa, AL 35401",1,1,708,Condominium,1996,University,33.2009627937756,-87.5351714442877,25
2021-01-05T00:00:00Z,239000,"600 13th St E APT 1014, Tuscaloosa, AL 35401",3,3,1450,Condominium,2006,University,33.2017569784232,-87.5271058173016,15
2021-01-05T00:00:00Z,247500,"700 15th St UNIT 2308, Tuscaloosa, AL 35401",2,2,1020,Condominium,2009,University,33.2006423270292,-87.5469328442878,12
2020-12-29T00:00:00Z,148500,"1901 5th Ave E UNIT 1117, Tuscaloosa, AL 35401",2,2,1112,Condominium,2007,Forest Lake,33.1936271133321,-87.5299672326444,13
